Timestamp           	X_status            	X                   	Y_status            	Y                   	Z_status            	Z                   	Theta_status        	Theta               	Phi_status          	Phi                 	Omega               	ManipLimitCheck     	ManipSES            	ARPES_Slit          
10/03/2023 05:08:25 	9                   	-0.3989004          	9                   	-0.046856           	9                   	42.1375892          	9                   	21.8901756          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:09:25 	9                   	-0.3989248          	9                   	-0.0485152          	9                   	42.1375892          	9                   	22.5767617          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:10:25 	9                   	-0.3989248          	9                   	-0.0486372          	9                   	42.1375892          	9                   	22.5767617          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:11:25 	9                   	-0.3989248          	9                   	-0.0486128          	9                   	42.1375892          	9                   	22.5767617          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:12:25 	9                   	-0.3989004          	9                   	-0.0498816          	9                   	42.1375892          	9                   	23.227681           	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:13:25 	9                   	-0.3989248          	9                   	-0.0497596          	9                   	42.1375892          	9                   	23.227681           	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:14:25 	9                   	-0.3989004          	9                   	-0.049784           	9                   	42.1375892          	9                   	23.227681           	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:15:25 	9                   	-0.3989004          	9                   	-0.051004           	9                   	42.1375892          	9                   	23.8726559          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:16:25 	9                   	-0.3989248          	9                   	-0.0511992          	9                   	42.1375892          	9                   	23.8726559          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:17:25 	9                   	-0.3989248          	9                   	-0.051126           	9                   	42.1375892          	9                   	23.8726559          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:18:25 	9                   	-0.3989004          	9                   	-0.051126           	9                   	42.1375892          	9                   	23.8726559          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:19:25 	9                   	-0.3989004          	9                   	-0.0517848          	9                   	42.1375892          	9                   	24.5681588          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:20:26 	9                   	-0.3989004          	9                   	-0.0516384          	9                   	42.1375892          	9                   	24.5681588          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:21:26 	9                   	-0.3989004          	9                   	-0.051858           	9                   	42.1375892          	9                   	24.5681588          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:22:26 	9                   	-0.3989004          	9                   	-0.0528828          	9                   	42.1375892          	9                   	25.2606894          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:23:26 	9                   	-0.3989004          	9                   	-0.0529316          	9                   	42.1375892          	9                   	25.2606894          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:24:26 	9                   	-0.3989004          	9                   	-0.0529316          	9                   	42.1375892          	9                   	25.2577171          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:25:26 	9                   	-0.3989004          	9                   	-0.0542736          	9                   	42.1375892          	9                   	25.941331           	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:26:26 	9                   	-0.3989004          	9                   	-0.0541516          	9                   	42.1375892          	9                   	25.941331           	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:27:26 	9                   	-0.3989248          	9                   	-0.0543712          	9                   	42.1375892          	9                   	25.941331           	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:28:26 	9                   	-0.3989248          	9                   	-0.0543956          	9                   	42.1375892          	9                   	25.941331           	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:29:26 	9                   	-0.3989004          	9                   	-0.0554692          	9                   	42.1375892          	9                   	26.5833337          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:30:26 	9                   	-0.3989004          	9                   	-0.0553472          	9                   	42.1375892          	9                   	26.5833337          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:31:26 	9                   	-0.3989004          	9                   	-0.0551764          	9                   	42.1375892          	9                   	26.5833337          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:32:26 	9                   	-0.3988516          	9                   	-0.0564208          	9                   	42.1375892          	9                   	27.2312808          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:33:26 	9                   	-0.3989004          	9                   	-0.056616           	9                   	42.1375892          	9                   	27.2312808          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:34:26 	9                   	-0.3989004          	9                   	-0.0566404          	9                   	42.1375892          	9                   	27.2312808          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:35:27 	9                   	-0.3989248          	9                   	-0.0573968          	9                   	42.1375892          	9                   	27.8851723          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:36:27 	9                   	-0.3989004          	9                   	-0.05747            	9                   	42.1375892          	9                   	27.8851723          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:37:27 	9                   	-0.398876           	9                   	-0.0576408          	9                   	42.1375892          	9                   	27.8851723          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:38:27 	9                   	-0.3988272          	9                   	-0.0577628          	9                   	42.1375892          	9                   	27.8851723          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:39:27 	9                   	-0.3989004          	9                   	-0.0594708          	9                   	42.1375892          	9                   	28.6133698          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:40:27 	9                   	-0.3989004          	9                   	-0.059544           	9                   	42.1375892          	9                   	28.6133698          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:41:27 	9                   	-0.3989004          	9                   	-0.0593244          	9                   	42.1375892          	9                   	28.6133698          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:42:27 	9                   	-0.3989004          	9                   	-0.0599344          	9                   	42.1375892          	9                   	29.2910392          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:43:27 	9                   	-0.3989248          	9                   	-0.0601052          	9                   	42.1375892          	9                   	29.2910392          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:44:27 	9                   	-0.3989004          	9                   	-0.0603736          	9                   	42.1375892          	9                   	29.2910392          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:45:27 	9                   	-0.398876           	9                   	-0.060032           	9                   	42.1375892          	9                   	29.9360141          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:46:27 	9                   	-0.3989004          	9                   	-0.0600564          	9                   	42.1375892          	9                   	29.9330418          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:47:27 	9                   	-0.3989004          	9                   	-0.0600564          	9                   	42.1375892          	9                   	29.9330418          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:48:27 	9                   	-0.3989004          	9                   	-0.0598612          	9                   	42.1375892          	9                   	29.9330418          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:49:28 	9                   	-0.3989004          	9                   	-0.062838           	9                   	42.1375892          	9                   	30.5839612          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:50:28 	9                   	-0.3989004          	9                   	-0.0629112          	9                   	42.1375892          	9                   	30.5839612          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:51:28 	9                   	-0.3989004          	9                   	-0.062838           	9                   	42.1375892          	9                   	30.5839612          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:52:28 	9                   	-0.3989004          	9                   	-0.0642532          	9                   	42.1375892          	9                   	31.2586584          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:53:28 	9                   	-0.398876           	9                   	-0.0640336          	9                   	42.1375892          	9                   	31.2586584          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:54:28 	9                   	-0.398876           	9                   	-0.0641068          	9                   	42.1375892          	9                   	31.2586584          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:55:28 	9                   	-0.3989004          	9                   	-0.0652048          	9                   	42.1375892          	9                   	31.9630779          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:56:28 	9                   	-0.3989004          	9                   	-0.0652536          	9                   	42.1375892          	9                   	31.9630779          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:57:28 	9                   	-0.3989004          	9                   	-0.0652292          	9                   	42.1375892          	9                   	31.9630779          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 05:58:28 	9                   	-0.3989004          	9                   	-0.0653268          	9                   	42.1375892          	9                   	31.9630779          	9                   	0.741375            	2                   	1                   	2                   	599.75              
10/03/2023 05:59:28 	9                   	-0.398876           	9                   	-0.0664736          	9                   	42.1375892          	9                   	32.6466918          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:00:28 	9                   	-0.398876           	9                   	-0.0664492          	9                   	42.1375892          	9                   	32.6466918          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:01:28 	9                   	-0.3989248          	9                   	-0.066742           	9                   	42.1375892          	9                   	32.6466918          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:02:28 	9                   	-0.3989248          	9                   	-0.0674496          	9                   	42.1375892          	9                   	33.3154446          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:03:28 	9                   	-0.398876           	9                   	-0.067718           	9                   	42.1375892          	9                   	33.3154446          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:04:28 	9                   	-0.398876           	9                   	-0.067474           	9                   	42.1375892          	9                   	33.3154446          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:05:28 	9                   	-0.398876           	9                   	-0.0688648          	9                   	42.1375892          	9                   	33.9485305          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:06:28 	9                   	-0.398876           	9                   	-0.0688892          	9                   	42.1375892          	9                   	33.9485305          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:07:28 	9                   	-0.398876           	9                   	-0.0689136          	9                   	42.1375892          	9                   	33.9485305          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:08:29 	9                   	-0.398876           	9                   	-0.0699384          	9                   	42.1375892          	17                  	34.1981982          	9                   	0.741375            	2                   	1                   	2                   	599.75              
10/03/2023 06:09:29 	9                   	-0.3988516          	9                   	-0.0701092          	9                   	42.1375892          	9                   	34.6261999          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:10:29 	9                   	-0.398876           	9                   	-0.070158           	9                   	42.1375892          	9                   	34.6261999          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:11:29 	9                   	-0.398876           	9                   	-0.0698896          	9                   	42.1375892          	9                   	34.6261999          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:12:29 	9                   	-0.398876           	9                   	-0.070036           	9                   	42.1375892          	9                   	35.2919804          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:13:29 	9                   	-0.3988516          	9                   	-0.0701824          	9                   	42.1375892          	9                   	35.2919804          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:14:29 	9                   	-0.398876           	9                   	-0.0700848          	9                   	42.1375892          	9                   	35.2919804          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:15:29 	9                   	-0.3988516          	9                   	-0.072476           	9                   	42.1375892          	9                   	35.9993722          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:16:29 	9                   	-0.398876           	9                   	-0.0727932          	9                   	42.1375892          	9                   	35.9993722          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:17:29 	9                   	-0.3989004          	9                   	-0.072476           	9                   	42.1375892          	9                   	35.9993722          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:18:29 	9                   	-0.398876           	9                   	-0.0724028          	9                   	42.1375892          	9                   	36.6532638          	9                   	0.741375            	2                   	1                   	2                   	599.75              
10/03/2023 06:19:29 	9                   	-0.398876           	9                   	-0.0724272          	9                   	42.1375892          	9                   	36.6532638          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:20:29 	9                   	-0.398876           	9                   	-0.07272            	9                   	42.1375892          	9                   	36.6532638          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:21:29 	9                   	-0.398876           	9                   	-0.0722564          	9                   	42.1375892          	9                   	36.6532638          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:22:29 	9                   	-0.398876           	9                   	-0.074794           	9                   	42.1375892          	9                   	37.3249888          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:23:29 	9                   	-0.398876           	9                   	-0.074916           	9                   	42.1375892          	9                   	37.3249888          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:24:29 	9                   	-0.3988516          	9                   	-0.0748916          	9                   	42.1375892          	9                   	37.3249888          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:25:29 	9                   	-0.3988516          	9                   	-0.0747696          	9                   	42.1375892          	9                   	37.9818526          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:26:29 	9                   	-0.398876           	9                   	-0.0746476          	9                   	42.1375892          	9                   	37.9818526          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:27:29 	9                   	-0.3988516          	9                   	-0.074794           	9                   	42.1375892          	9                   	37.9818526          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:28:30 	9                   	-0.3988516          	9                   	-0.0770876          	9                   	42.1375892          	9                   	38.6476331          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:29:30 	9                   	-0.3988516          	9                   	-0.0770388          	9                   	42.1375892          	9                   	38.6476331          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:30:30 	9                   	-0.3988516          	9                   	-0.0771852          	9                   	42.1375892          	9                   	38.6476331          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:31:30 	9                   	-0.3988516          	9                   	-0.0770144          	9                   	42.1375892          	9                   	38.6476331          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:32:30 	9                   	-0.3988516          	9                   	-0.0783076          	9                   	42.1375892          	9                   	39.3520526          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:33:30 	9                   	-0.3988516          	9                   	-0.0782344          	9                   	42.1375892          	9                   	39.3520526          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:34:30 	9                   	-0.3988516          	9                   	-0.0780636          	9                   	42.1375892          	9                   	39.3520526          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:35:30 	9                   	-0.3988516          	9                   	-0.0780392          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:36:30 	9                   	-0.3988516          	9                   	-0.0784296          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:37:30 	9                   	-0.398876           	9                   	-0.0781368          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	3                   	599.75              
10/03/2023 06:38:30 	9                   	-0.398876           	9                   	-0.0779416          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 06:39:30 	9                   	-0.3988516          	9                   	-0.0781124          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 06:40:30 	9                   	-0.3988272          	9                   	-0.0779416          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 06:41:30 	9                   	-0.3988516          	9                   	-0.07821            	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 06:42:30 	9                   	-0.3988516          	9                   	-0.0783808          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 06:43:30 	9                   	-0.3988516          	9                   	-0.0783076          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 06:44:30 	9                   	-0.3988516          	9                   	-0.0781612          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 06:45:30 	9                   	-0.3988516          	9                   	-0.0783076          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 06:46:30 	9                   	-0.3988516          	9                   	-0.0784052          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 06:47:31 	9                   	-0.3988516          	9                   	-0.0780636          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 06:48:31 	9                   	-0.3988516          	9                   	-0.0782344          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 06:49:31 	9                   	-0.3988516          	9                   	-0.0785516          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 06:50:31 	9                   	-0.3988516          	9                   	-0.0781612          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 06:51:31 	9                   	-0.398876           	9                   	-0.0780148          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 06:52:31 	9                   	-0.3988516          	9                   	-0.0781368          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 06:53:31 	9                   	-0.3988028          	9                   	-0.0780636          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 06:54:31 	9                   	-0.3988516          	9                   	-0.0785272          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 06:55:31 	9                   	-0.3988516          	9                   	-0.0779416          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 06:56:31 	9                   	-0.3988516          	9                   	-0.07821            	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 06:57:31 	9                   	-0.3988516          	9                   	-0.0781368          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 06:58:31 	9                   	-0.3988516          	9                   	-0.0781612          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 06:59:31 	9                   	-0.3988516          	9                   	-0.0783808          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 07:00:31 	9                   	-0.3988272          	9                   	-0.0781856          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 07:01:31 	9                   	-0.3988272          	9                   	-0.0781612          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 07:02:31 	9                   	-0.3988516          	9                   	-0.0784296          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 07:03:31 	9                   	-0.3988516          	9                   	-0.0783564          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 07:04:31 	9                   	-0.3988516          	9                   	-0.0783076          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 07:05:31 	9                   	-0.3988516          	9                   	-0.07821            	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 07:06:32 	9                   	-0.3988272          	9                   	-0.0784296          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 07:07:32 	9                   	-0.3988516          	9                   	-0.0782832          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 07:08:32 	9                   	-0.3988272          	9                   	-0.078088           	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 07:09:32 	9                   	-0.3988516          	9                   	-0.0781612          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 07:10:32 	9                   	-0.3988516          	9                   	-0.0782588          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 07:11:32 	9                   	-0.3988516          	9                   	-0.0783564          	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 07:12:32 	9                   	-0.3988516          	9                   	-0.078088           	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 07:13:32 	9                   	-0.398876           	9                   	-0.078454           	9                   	42.1375892          	9                   	40.0118886          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 07:14:32 	9                   	-0.3990956          	9                   	-0.0780148          	9                   	42.1375892          	17                  	20.1365573          	9                   	0.741375            	2                   	1                   	1                   	599.75              
10/03/2023 07:15:32 	9                   	-0.39912            	9                   	-0.0779172          	9                   	42.1375892          	9                   	0.403893169         	9                   	-19.958625          	2                   	1                   	1                   	599.75              
10/03/2023 07:16:32 	9                   	-0.3990956          	9                   	-0.0777952          	9                   	42.1375892          	9                   	0.403893169         	9                   	-19.958625          	2                   	1                   	1                   	599.75              
10/03/2023 07:17:32 	9                   	-0.3990956          	9                   	-0.0777952          	9                   	42.1375892          	9                   	0.403893169         	9                   	-19.9591875         	2                   	1                   	1                   	599.75              
10/03/2023 07:18:32 	9                   	-0.39912            	9                   	-0.077844           	9                   	42.1375892          	9                   	0.403893169         	9                   	-19.9591875         	2                   	1                   	1                   	599.75              
10/03/2023 07:19:32 	9                   	-0.39912            	9                   	-0.0777464          	9                   	42.1375892          	9                   	0.403893169         	9                   	-24.9766875         	2                   	1                   	1                   	599.75              
10/03/2023 07:20:32 	9                   	-0.39912            	9                   	-0.0777464          	9                   	42.1375892          	9                   	0.403893169         	9                   	-31.267125          	2                   	1                   	1                   	599.75              
10/03/2023 07:21:32 	9                   	-0.3989248          	9                   	-0.0781124          	9                   	42.1375892          	9                   	14.5368677          	9                   	-31.267125          	2                   	1                   	1                   	599.75              
10/03/2023 07:22:32 	9                   	-0.398876           	9                   	-0.0780392          	9                   	42.1375892          	9                   	34.9798958          	9                   	-31.2676875         	2                   	1                   	1                   	599.75              
10/03/2023 07:23:32 	9                   	-0.3988516          	9                   	-0.07821            	9                   	42.1375892          	9                   	39.0191624          	9                   	-31.2676875         	2                   	1                   	1                   	599.75              
10/03/2023 07:24:33 	9                   	-0.3989004          	9                   	-0.0782588          	9                   	42.1375892          	9                   	39.9673051          	9                   	-31.2676875         	2                   	1                   	1                   	599.75              
10/03/2023 07:25:33 	9                   	-0.3989004          	9                   	-0.0781368          	9                   	42.1375892          	9                   	39.9673051          	9                   	-31.2676875         	2                   	1                   	1                   	599.75              
10/03/2023 07:26:33 	9                   	-0.3989004          	9                   	-0.071012           	9                   	42.1375892          	9                   	39.9673051          	9                   	-31.2676875         	2                   	1                   	1                   	599.75              
10/03/2023 07:27:33 	9                   	-0.3989248          	9                   	-0.0613252          	9                   	42.1375892          	9                   	39.9673051          	9                   	-31.2676875         	2                   	1                   	1                   	599.75              
10/03/2023 07:28:33 	9                   	-0.3989248          	9                   	-0.0409756          	9                   	42.1375892          	9                   	39.9673051          	9                   	-31.2676875         	2                   	1                   	1                   	599.75              
10/03/2023 07:29:33 	9                   	-0.3989248          	9                   	-0.0408536          	9                   	42.1375892          	9                   	39.9673051          	9                   	-31.2676875         	2                   	1                   	1                   	599.75              
10/03/2023 07:30:33 	9                   	-0.3989492          	9                   	-0.0396092          	9                   	42.1375892          	9                   	39.9673051          	9                   	-31.2676875         	2                   	1                   	1                   	599.75              
