Elapsed time [s]	Value [0,1000]
0.000	14.64600
2.081	14.61800
4.189	14.66600
6.360	14.66300
8.438	14.65000
10.562	14.53500
12.736	14.68200
14.937	14.59000
16.984	14.57400
19.142	14.66100
21.282	14.58100
23.391	14.75900
25.499	14.72100
27.626	14.50200
29.751	14.72300
31.844	14.68700
33.968	14.70300
36.095	14.53400
38.250	14.70500
41.438	14.69500
43.501	14.73100
45.689	14.59700
48.375	14.47600
49.938	14.74200
52.080	14.72500
54.140	14.59300
56.267	14.72600
58.391	14.58300
60.611	14.59400
62.689	14.74900
64.875	14.59400
66.938	14.67400
69.000	14.60700
71.124	14.63400
73.282	14.78500
75.376	14.57900
77.719	14.59300
79.689	14.73800
81.751	14.64100
83.986	14.52100
86.064	14.79400
88.124	14.59100
90.251	14.61300
92.375	14.69100
