Elapsed time [s]	Value [0,1000]
0.000	4.111000
2.235	4.135000
4.375	4.168000
6.499	4.180000
8.500	4.112000
10.719	4.075000
12.875	4.163000
14.955	4.121000
17.064	4.161000
19.284	4.156000
21.297	4.177000
23.391	4.169000
25.610	4.111000
27.642	4.172000
29.766	4.151000
32.032	4.141000
34.048	4.173000
36.142	4.143000
38.361	4.137000
41.438	4.245000
43.611	4.205000
45.705	4.199000
49.938	4.159000
52.080	4.199000
54.251	4.183000
56.375	4.133000
58.453	4.249000
60.611	4.149000
62.689	4.181000
64.875	4.189000
66.938	4.172000
69.095	4.148000
71.282	4.108000
73.282	4.175000
75.499	4.141000
77.719	4.159000
79.689	4.164000
81.767	4.168000
83.999	4.175000
86.064	4.167000
88.158	4.127000
90.266	4.153000
92.501	4.151000
