Elapsed time [s]	Value [0,1000]
0.000	3.511000
2.081	3.496000
4.189	3.500000
6.360	3.497000
8.438	3.530000
10.562	3.529000
12.736	3.470000
14.749	3.475000
16.984	3.526000
19.016	3.517000
21.189	3.472000
23.282	3.493000
25.499	3.536000
27.516	3.478000
29.658	3.471000
31.844	3.548000
33.955	3.511000
35.985	3.519000
38.124	3.497000
41.297	3.525000
43.485	3.471000
45.625	3.502000
48.360	3.496000
49.814	3.495000
52.001	3.470000
54.125	3.486000
56.249	3.485000
58.296	3.512000
60.374	3.553000
62.486	3.502000
64.736	3.533000
66.734	3.493000
69.000	3.490000
71.078	3.483000
73.110	3.515000
75.376	3.500000
77.719	3.498000
79.624	3.541000
81.640	3.506000
83.845	3.501000
85.953	3.470000
88.062	3.499000
90.125	3.486000
92.375	3.507000
