Elapsed time [s]	Value [0,1000]
0.000	6.890000
2.235	6.941000
4.375	6.897000
6.486	6.882000
8.500	6.996000
10.719	6.898000
12.875	6.910000
14.937	6.984000
17.064	6.866000
19.157	6.879000
21.297	6.988000
23.391	6.947000
25.610	6.884000
27.642	6.968000
29.766	6.944000
32.032	6.852000
34.048	6.932000
36.142	6.967000
38.361	6.910000
41.438	6.981000
43.611	6.963000
45.689	6.888000
48.390	6.935000
49.938	6.962000
52.080	6.944000
54.251	6.918000
56.375	7.019000
58.391	6.942000
60.611	6.933000
62.689	6.912000
64.875	6.950000
66.938	6.945000
69.095	6.932000
71.282	6.921000
73.282	6.897000
75.486	6.948000
77.719	6.917000
79.689	6.897000
81.751	6.956000
83.999	6.990000
86.064	6.903000
88.158	6.961000
90.266	6.903000
92.501	6.969000
