Elapsed time [s]	Value [0,1000]
0.000	12.42800
2.235	12.49400
4.375	12.41500
6.486	12.57400
8.500	12.55300
10.719	12.51000
12.875	12.43700
14.955	12.54100
17.064	12.52400
19.284	12.49600
21.297	12.50800
23.391	12.40700
25.610	12.46700
27.642	12.56500
29.766	12.44800
32.032	12.47200
34.048	12.55300
36.142	12.48400
38.361	12.46400
41.438	12.49000
43.485	12.43300
45.689	12.52700
48.375	12.46300
49.938	12.48300
52.080	12.48800
54.251	12.52600
56.267	12.53900
58.391	12.52000
60.611	12.48800
62.689	12.42900
64.875	12.53300
66.938	12.56100
69.000	12.44400
71.124	12.47900
73.282	12.41200
75.376	12.49100
77.719	12.42000
79.689	12.52000
81.751	12.56200
83.999	12.47400
86.064	12.48800
88.124	12.47400
90.251	12.48600
92.486	12.56100
