Elapsed time [s]	Value [0,1000]
0.000	7.316000
2.063	7.432000
4.189	7.494000
6.345	7.399000
8.438	7.384000
10.562	7.336000
12.736	7.395000
14.749	7.420000
16.984	7.387000
19.016	7.409000
21.174	7.431000
23.205	7.368000
25.499	7.391000
27.516	7.424000
29.642	7.405000
31.844	7.364000
33.955	7.395000
35.954	7.385000
38.111	7.351000
41.297	7.412000
43.485	7.355000
45.625	7.347000
48.360	7.359000
49.814	7.421000
52.001	7.469000
54.125	7.360000
56.249	7.391000
58.296	7.368000
60.374	7.446000
62.486	7.373000
64.736	7.454000
66.734	7.335000
69.000	7.416000
71.078	7.407000
73.110	7.405000
75.376	7.400000
77.719	7.301000
79.611	7.349000
81.640	7.400000
83.845	7.462000
85.953	7.360000
88.062	7.456000
90.125	7.371000
92.375	7.364000
