Elapsed time [s]	Value [0,1000]
0.000	1.801000
2.081	1.812000
4.189	1.821000
6.360	1.824000
8.438	1.792000
10.562	1.781000
12.736	1.822000
14.749	1.810000
16.984	1.814000
19.031	1.811000
21.189	1.822000
23.282	1.827000
25.499	1.791000
27.534	1.822000
29.658	1.805000
31.844	1.814000
33.968	1.821000
36.080	1.808000
38.124	1.811000
41.297	1.848000
43.485	1.827000
45.625	1.830000
48.375	1.828000
49.830	1.811000
52.001	1.828000
54.125	1.820000
56.249	1.814000
58.296	1.860000
60.374	1.808000
62.501	1.819000
64.736	1.832000
66.734	1.830000
69.000	1.804000
71.078	1.806000
73.110	1.823000
75.376	1.798000
77.719	1.818000
79.624	1.823000
81.640	1.817000
83.845	1.832000
85.953	1.819000
88.062	1.797000
90.125	1.822000
92.375	1.809000
