Elapsed time [s]	Value [0,1000]
0.000	14.21900
2.235	14.15700
4.375	14.18300
6.486	14.17100
8.500	14.12200
10.719	14.21100
12.875	14.11900
14.955	14.22200
17.064	14.16500
19.157	14.08200
21.297	14.18900
23.391	14.17000
25.610	14.13700
27.642	14.14300
29.766	14.12500
32.032	14.25500
34.048	14.19100
36.142	14.20100
38.361	14.19400
41.438	14.18600
43.611	14.16200
45.689	14.19800
48.390	14.18900
49.938	14.22300
52.080	14.15400
54.251	14.18600
56.375	14.27000
58.391	14.13400
60.611	14.27900
62.689	14.10500
64.875	14.20300
66.938	14.14100
69.095	14.14700
73.282	14.13900
75.486	14.21100
77.719	14.16200
79.689	14.14900
81.751	14.15300
83.999	14.15500
86.064	14.19000
88.142	14.11500
90.266	14.17400
92.501	14.14900
