Elapsed time [s]	Value [0,1000]
0.000	4.161000
2.081	4.145000
4.189	4.152000
6.360	4.151000
8.438	4.139000
10.562	4.159000
12.736	4.126000
14.749	4.161000
16.984	4.145000
19.016	4.123000
21.174	4.156000
23.282	4.155000
25.499	4.130000
27.516	4.147000
29.642	4.135000
31.844	4.169000
33.955	4.155000
35.985	4.149000
38.124	4.154000
41.297	4.149000
43.485	4.148000
45.625	4.161000
48.360	4.153000
49.814	4.161000
52.001	4.146000
54.125	4.144000
56.249	4.171000
58.296	4.137000
60.374	4.168000
62.486	4.126000
64.736	4.153000
66.734	4.135000
69.000	4.148000
71.078	4.139000
73.110	4.133000
75.376	4.164000
77.719	4.142000
79.611	4.135000
81.640	4.146000
83.845	4.136000
85.953	4.157000
88.062	4.132000
90.125	4.154000
92.375	4.142000
