Elapsed time [s]	Value [0,1000]
0.000	4.331000
2.235	4.340000
4.375	4.338000
6.376	4.311000
8.500	4.376000
10.719	4.320000
12.875	4.343000
14.937	4.356000
17.015	4.328000
19.157	4.324000
21.297	4.322000
23.391	4.324000
25.499	4.316000
27.626	4.375000
29.751	4.400000
32.017	4.355000
34.048	4.315000
36.126	4.351000
38.250	4.350000
41.438	4.376000
43.485	4.360000
45.689	4.388000
48.375	4.348000
49.876	4.335000
52.001	4.380000
54.140	4.331000
56.249	4.371000
58.376	4.362000
60.516	4.344000
62.689	4.332000
64.875	4.338000
66.938	4.315000
69.000	4.395000
71.124	4.330000
73.282	4.335000
75.376	4.362000
77.719	4.343000
79.689	4.372000
81.751	4.318000
83.999	4.311000
86.064	4.371000
88.124	4.370000
90.251	4.312000
92.375	4.295000
