Elapsed time [s]	Value [0,1000]
0.000	8.088000
0.360	8.031000
2.361	8.053000
4.578	8.038000
6.687	8.060000
8.799	8.010000
10.923	8.034000
13.001	8.026000
15.125	8.051000
17.249	8.025000
19.469	8.033000
21.485	8.050000
23.689	8.102000
25.798	8.026000
27.814	7.954000
30.062	8.085000
32.109	8.078000
34.205	7.999000
36.469	7.971000
38.469	8.037000
41.595	8.099000
43.611	8.089000
45.828	8.046000
48.390	7.965000
50.064	8.097000
52.266	8.090000
54.375	8.038000
56.375	8.092000
58.579	8.007000
60.814	8.016000
62.923	8.089000
65.032	8.025000
67.048	8.038000
69.250	8.033000
71.282	8.028000
73.486	8.087000
75.687	7.976000
77.814	8.015000
79.812	8.097000
81.939	8.014000
84.251	7.971000
86.250	8.116000
88.469	7.972000
90.581	8.025000
92.705	8.066000
