Elapsed time [s]	Value [0,1000]
0.000	5.561000
2.235	5.628000
4.236	5.663000
6.360	5.607000
8.500	5.586000
10.719	5.584000
12.859	5.594000
14.937	5.619000
17.000	5.605000
19.142	5.608000
21.297	5.633000
23.391	5.583000
25.499	5.597000
27.626	5.628000
29.751	5.605000
32.017	5.570000
34.033	5.600000
36.095	5.574000
38.250	5.564000
41.438	5.595000
43.501	5.561000
45.689	5.584000
48.375	5.577000
49.938	5.633000
52.080	5.641000
54.251	5.560000
56.375	5.595000
58.391	5.581000
60.611	5.637000
62.689	5.593000
64.875	5.638000
66.938	5.563000
69.095	5.627000
71.124	5.602000
73.282	5.603000
75.376	5.600000
77.719	5.518000
79.689	5.576000
81.751	5.610000
83.999	5.673000
86.064	5.568000
88.124	5.641000
90.266	5.579000
92.501	5.575000
