Elapsed time [s]	Value [0,1000]
0.000	3.781000
2.081	3.801000
4.189	3.777000
6.360	3.832000
8.438	3.814000
10.562	3.804000
12.736	3.777000
14.749	3.818000
16.984	3.811000
19.016	3.802000
21.189	3.814000
23.282	3.784000
25.499	3.792000
27.534	3.829000
29.658	3.793000
33.968	3.808000
36.080	3.811000
38.124	3.799000
41.297	3.815000
43.485	3.792000
45.625	3.817000
48.360	3.784000
49.814	3.796000
52.001	3.798000
54.125	3.804000
56.249	3.809000
58.296	3.803000
60.374	3.792000
62.486	3.791000
64.736	3.817000
66.734	3.807000
69.000	3.796000
71.078	3.797000
73.110	3.779000
75.376	3.806000
77.703	3.785000
79.611	3.813000
81.640	3.820000
83.845	3.801000
85.953	3.803000
88.062	3.791000
90.125	3.789000
92.375	3.818000
