Elapsed time [s]	Value [0,1000]
0.000	3.149000
0.360	3.180000
2.374	3.158000
4.578	3.232000
6.687	3.137000
8.814	3.184000
10.923	3.219000
13.001	3.273000
15.236	3.194000
17.267	3.196000
19.469	3.147000
21.624	3.192000
23.705	3.176000
25.814	3.205000
28.015	3.177000
30.062	3.203000
32.109	3.131000
34.360	3.180000
36.469	3.163000
38.673	3.216000
41.595	3.171000
43.830	3.237000
45.828	3.215000
48.390	3.212000
50.250	3.173000
52.266	3.118000
54.375	3.196000
56.455	3.106000
58.579	3.116000
60.814	3.206000
62.923	3.234000
65.032	3.191000
67.249	3.195000
69.250	3.182000
71.469	3.133000
73.486	3.210000
75.687	3.181000
77.814	3.193000
79.812	3.195000
82.125	3.180000
84.251	3.143000
86.268	3.221000
88.469	3.169000
90.581	3.163000
92.705	3.166000
