Elapsed time [s]	Value [0,1000]
0.000	10.39900
2.081	10.44300
4.189	10.42900
6.188	10.36500
8.438	10.53700
10.562	10.42000
12.736	10.43100
14.749	10.52000
16.876	10.40000
19.016	10.35700
21.174	10.48900
23.218	10.48700
25.499	10.36000
27.516	10.50100
29.642	10.47100
31.844	10.32000
33.955	10.43600
35.954	10.50300
38.111	10.42400
41.297	10.48400
45.625	10.40800
48.360	10.44500
49.814	10.47900
52.001	10.46900
54.125	10.39600
56.249	10.58100
58.296	10.47500
60.374	10.41700
62.486	10.39200
64.736	10.48800
66.734	10.48400
69.000	10.42400
71.078	10.40000
73.110	10.39500
75.376	10.47200
77.719	10.43300
79.611	10.38500
81.640	10.48100
83.845	10.54500
85.953	10.42500
88.062	10.49600
90.125	10.42900
92.375	10.49900
