Elapsed time [s]	Value [0,1000]
0.000	2.111000
0.360	2.094000
2.374	2.101000
4.578	2.097000
6.687	2.094000
8.814	2.116000
10.923	2.086000
13.001	2.104000
15.125	2.103000
17.249	2.093000
19.469	2.087000
21.485	2.093000
23.689	2.092000
25.814	2.082000
27.830	2.119000
30.062	2.127000
32.109	2.110000
34.205	2.080000
36.469	2.104000
38.469	2.102000
41.595	2.123000
43.611	2.106000
45.828	2.123000
48.390	2.106000
50.064	2.096000
52.266	2.115000
54.251	2.094000
56.375	2.116000
58.579	2.119000
60.814	2.096000
62.923	2.085000
64.875	2.094000
67.048	2.080000
69.250	2.127000
71.282	2.094000
73.486	2.098000
75.687	2.103000
77.814	2.098000
79.812	2.117000
81.939	2.088000
83.999	2.090000
86.250	2.105000
88.266	2.100000
90.375	2.079000
92.705	2.078000
