Elapsed time [s]	Value [0,1000]
0.000	2.944000
0.157	2.943000
2.235	2.940000
4.375	3.000000
6.499	2.920000
8.799	2.971000
10.923	2.980000
12.875	3.042000
15.063	2.964000
17.249	2.940000
19.284	2.938000
21.485	2.976000
23.486	2.932000
25.798	2.983000
27.814	2.940000
29.923	2.974000
32.032	2.939000
34.187	2.952000
38.361	2.990000
41.454	2.947000
43.611	3.000000
45.705	2.995000
48.390	3.011000
49.953	2.951000
52.080	2.896000
54.251	2.956000
56.375	2.906000
58.453	2.912000
60.611	2.975000
62.689	2.994000
64.875	2.964000
66.938	2.954000
69.095	2.960000
71.282	2.927000
73.486	2.982000
75.499	2.963000
77.719	2.970000
79.689	2.972000
81.921	2.942000
83.999	2.914000
86.064	2.992000
88.266	2.947000
90.375	2.951000
92.501	2.952000
