Elapsed time [s]	Value [0,100]
0.000	0
405.933	63.17000
407.952	63.24460
409.973	63.22190
411.994	63.21420
414.013	63.20280
436.237	63.20950
537.267	63.21590
872.681	63.22250
1391.932	63.23490
1393.953	63.28770
1395.975	63.26900
1397.993	63.28340
1490.943	63.27980
1688.970	63.29670
1690.988	63.31970
4786.378	0
