[Header]
TITLE,Bi-O-S_bestsample_Add2.dat
BYAPP,HeatCapacity,3.8.6,1.7
INFO,,MASS:Sample Mass (mg)
INFO,,MASSERR:Sample Mass Error (mg)
INFO,,MOLWGHT:Formula Weight (g/mole)
INFO,,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 3.8.6 Build 1,APPNAME
DATATYPE,TIME,1
DATATYPE,COMMENT,2
STARTUPAXIS, X, 8, LINEAR, AUTO
STARTUPAXIS, Y1, 12, LINEAR, AUTO
[Data]
Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (µJ/K),Samp HC Err (µJ/K),Addenda HC (µJ/K),Addenda HC Err (µJ/K),Total HC (µJ/K),Total HC Err (µJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (µJ/K/K),Addenda Offset HC (µJ/K)
36033569.22,,5905,7.47985,7.5623,0.131,9.3E-6,7.5670867,0.14727373,0,0,4.1497273,0.01044,4.1497273,0.01044,33.020024,0.47959812,0,100,,,1,,,,8.6525E-6,0.9595583,57.260802,0,0
36033585.33,,5905,7.48094,7.5628,0.131,9.4E-6,7.5675314,0.14730953,0,0,4.1509976,0.01046,4.1509976,0.01046,12.817295,0.4801019,0,100,,,1,,,,8.6461E-6,0.9591962,57.267532,0,0
36033601.56,,5905,7.48088,7.5622,0.131,9.4E-6,7.5687673,0.1474196,0,0,4.1549584,0.01081,4.1549584,0.01081,26.714058,0.48093307,0,100,,,1,,,,8.6394E-6,0.9602038,57.286238,0,0
36033617.73,,5905,7.48193,7.5639,0.131,9.2E-6,7.570229,0.14683713,0,0,4.1503243,0.009168,4.1503243,0.009168,37.690749,0.47382277,0,100,,,1,,,,8.7592E-6,0.9618661,57.308368,0,0
36033634.02,,5905,7.48339,7.5648,0.131,9.3E-6,7.5700235,0.14620603,0,0,4.153798,0.01048,4.153798,0.01048,29.849824,0.47917342,0,100,,,1,,,,8.6687E-6,0.9476455,57.305257,0,0
36033650.19,,5905,7.48467,7.5665,0.131,9.2E-6,7.5714804,0.14672094,0,0,4.1519748,0.00949,4.1519748,0.00949,10.071412,0.4743976,0,100,,,1,,,,8.7521E-6,0.9583468,57.327315,0,0
36033666.36,,5905,7.48374,7.5638,0.131,9.4E-6,7.5725139,0.14614845,0,0,4.1493507,0.0103,4.1493507,0.0103,4.8056607,0.47599232,0,100,,,1,,,,8.7173E-6,0.9487952,57.342967,0,0
36033821.52,,5905,7.57221,7.6542,0.131,9.3E-6,7.6594062,0.14653446,0,0,4.2751333,0.009918,4.2751333,0.009918,12.434526,0.48207718,0,100,,,1,,,,8.8682E-6,0.9519846,58.666503,0,0
36033838.67,,5905,7.57371,7.6555,0.131,9.2E-6,7.6614793,0.14845305,0,0,4.3007265,0.01187,4.3007265,0.01187,42.029061,0.49376819,0,100,,,1,,,,8.71E-6,0.9641544,58.698265,0,0
36033854.92,,5905,7.57671,7.658,0.131,9.3E-6,7.6647199,0.14993268,0,0,4.2858144,0.01005,4.2858144,0.01005,20.911565,0.48418051,0,100,,,1,,,,8.8517E-6,0.9875364,58.747932,0,0
36033871.17,,5905,7.57623,7.6599,0.131,9.3E-6,7.6647598,0.14872547,0,0,4.3021355,0.0123,4.3021355,0.0123,35.257139,0.492137,0,100,,,1,,,,8.7417E-6,0.968361,58.748543,0,0
36033887.52,,5905,7.57753,7.6603,0.131,9.4E-6,7.6668199,0.15018897,0,0,4.3051862,0.01206,4.3051862,0.01206,23.508358,0.49271503,0,100,,,1,,,,8.7377E-6,0.984274,58.780128,0,0
36033903.73,,5905,7.5799,7.6619,0.131,9.3E-6,7.6682028,0.15017184,0,0,4.3076868,0.01188,4.3076868,0.01188,9.3683315,0.49181425,0,100,,,1,,,,8.7588E-6,0.9854301,58.801334,0,0
36033920.09,,5905,7.58195,7.6648,0.131,9.2E-6,7.6697636,0.14972523,0,0,4.2931032,0.01016,4.2931032,0.01016,11.147649,0.48578412,0,100,,,1,,,,8.8375E-6,0.9836285,58.825273,0,0
36033936.25,,5905,7.58195,7.6641,0.131,9.3E-6,7.6706027,0.14863818,0,0,4.3038514,0.01097,4.3038514,0.01097,31.772879,0.4883041,0,100,,,1,,,,8.8139E-6,0.9715682,58.838146,0,0
36033952.5,,5905,7.58363,7.6657,0.131,9.2E-6,7.6712583,0.14918648,0,0,4.2998731,0.0106,4.2998731,0.0106,12.632335,0.48838633,0,100,,,1,,,,8.8042E-6,0.9766082,58.848204,0,0
36033968.67,,5905,7.58356,7.6651,0.131,9.3E-6,7.6721959,0.14950932,0,0,4.300009,0.01131,4.300009,0.01131,33.187451,0.48962081,0,100,,,1,,,,8.7823E-6,0.9767727,58.86259,0,0
36033985.05,,5905,7.5852,7.6676,0.131,9.3E-6,7.6729901,0.14921272,0,0,4.3060543,0.0107,4.3060543,0.0107,16.950478,0.48664199,0,100,,,1,,,,8.8485E-6,0.9792416,58.874777,0,0
36034001.41,,5905,7.58562,7.6678,0.131,9.4E-6,7.6728981,0.14873789,0,0,4.3023616,0.01019,4.3023616,0.01019,23.161281,0.48557241,0,100,,,1,,,,8.8604E-6,0.973284,58.873365,0,0
36034156.83,,5905,7.67305,7.7562,0.131,9.4E-6,7.7611465,0.14866317,0,0,4.4370427,0.0106,4.4370427,0.0106,10.715809,0.49235876,0,100,,,1,,,,9.0118E-6,0.9711448,60.235395,0,0
36034173.11,,5905,7.67499,7.7583,0.131,9.3E-6,7.7633711,0.15028293,0,0,4.4437224,0.01184,4.4437224,0.01184,14.36506,0.49786808,0,100,,,1,,,,8.9255E-6,0.9847175,60.26993,0,0
36034189.36,,5905,7.6776,7.7621,0.131,9.4E-6,7.7664564,0.1512918,0,0,4.437361,0.01091,4.437361,0.01091,13.553036,0.49514291,0,100,,,1,,,,8.9618E-6,0.9957362,60.317845,0,0
36034205.59,,5905,7.67955,7.7631,0.131,9.3E-6,7.7664494,0.1507776,0,0,4.4501528,0.01196,4.4501528,0.01196,20.199116,0.49804271,0,100,,,1,,,,8.9353E-6,0.9902858,60.317737,0,0
36034221.86,,5905,7.67927,7.7632,0.131,9.2E-6,7.7687512,0.15071202,0,0,4.4516036,0.01043,4.4516036,0.01043,17.275213,0.49321196,0,100,,,1,,,,9.0257E-6,0.9960854,60.353495,0,0
36034238.11,,5905,7.68218,7.7672,0.131,9.3E-6,7.770401,0.15013813,0,0,4.4400145,0.01012,4.4400145,0.01012,15.056298,0.49162529,0,100,,,1,,,,9.0313E-6,0.9864239,60.379131,0,0
36034254.31,,5905,7.68258,7.7653,0.131,9.2E-6,7.7709023,0.14982438,0,0,4.4504002,0.01017,4.4504002,0.01017,13.726126,0.49343883,0,100,,,1,,,,9.0192E-6,0.9832506,60.386923,0,0
36034270.44,,5905,7.6832,7.7662,0.131,9.4E-6,7.7720961,0.15075579,0,0,4.4607063,0.01229,4.4607063,0.01229,28.818493,0.50078479,0,100,,,1,,,,8.9074E-6,0.9868777,60.405478,0,0
36034286.69,,5905,7.684,7.7672,0.131,9.2E-6,7.7743444,0.15194526,0,0,4.4539902,0.01159,4.4539902,0.01159,20.871145,0.49779826,0,100,,,1,,,,8.9474E-6,1.00157,60.440431,0,0
36034302.97,,5905,7.68506,7.768,0.131,9.4E-6,7.7739994,0.15114106,0,0,4.464157,0.01161,4.464157,0.01161,11.655847,0.49839189,0,100,,,1,,,,8.9571E-6,0.9955965,60.435067,0,0
36034319.3,,5905,7.68623,7.7702,0.131,9.3E-6,7.7751069,0.15107239,0,0,4.4530131,0.0107,4.4530131,0.0107,6.7692882,0.49386325,0,100,,,1,,,,9.0167E-6,0.9967838,60.452287,0,0
36034335.48,,5905,7.6872,7.7704,0.131,9.3E-6,7.7757928,0.15023035,0,0,4.4548722,0.01045,4.4548722,0.01045,14.925805,0.49370511,0,100,,,1,,,,9.0233E-6,0.9877265,60.462954,0,0
36034490.16,,5905,7.77489,7.86,0.131,9.4E-6,7.8639914,0.15062228,0,0,4.5909586,0.0115,4.5909586,0.0115,17.011937,0.50267701,0,100,,,1,,,,9.133E-6,0.9874102,61.842361,0,0
36034506.58,,5905,7.7769,7.862,0.131,9.2E-6,7.8657358,0.15213787,0,0,4.5952391,0.01098,4.5952391,0.01098,9.5874515,0.50143456,0,100,,,1,,,,9.1642E-6,1.005354,61.869799,0,0
36034522.91,,5905,7.77884,7.8657,0.131,9.4E-6,7.868375,0.15246105,0,0,4.5944091,0.01143,4.5944091,0.01143,13.624164,0.5045914,0,100,,,1,,,,9.1052E-6,1.002869,61.911326,0,0
36034539.19,,5905,7.78065,7.8647,0.131,9.3E-6,7.87007,0.15256055,0,0,4.5986039,0.01157,4.5986039,0.01157,7.0438372,0.50311169,0,100,,,1,,,,9.1403E-6,1.009183,61.938002,0,0
36034555.45,,5905,7.78244,7.8675,0.131,9.4E-6,7.8708556,0.15243278,0,0,4.6042257,0.01185,4.6042257,0.01185,27.80815,0.50483983,0,100,,,1,,,,9.1202E-6,1.006223,61.950368,0,0
36034571.78,,5905,7.78272,7.8672,0.131,9.2E-6,7.8728757,0.15265083,0,0,4.6086671,0.01173,4.6086671,0.01173,41.683313,0.50489413,0,100,,,1,,,,9.128E-6,1.00968,61.982172,0,0
36034588.23,,5905,7.78348,7.8684,0.131,9.3E-6,7.8739497,0.15256698,0,0,4.607198,0.01157,4.607198,0.01157,30.605446,0.50372517,0,100,,,1,,,,9.1463E-6,1.009788,61.999083,0,0
36034604.52,,5905,7.78522,7.8714,0.131,9.3E-6,7.8748099,0.15302508,0,0,4.6068482,0.01193,4.6068482,0.01193,37.604976,0.50726394,0,100,,,1,,,,9.0818E-6,1.00745,62.01263,0,0
36034622,,5905,7.78676,7.8715,0.131,9.4E-6,7.8763307,0.15353206,0,0,4.6111699,0.01192,4.6111699,0.01192,18.042814,0.50721897,0,100,,,1,,,,9.0911E-6,1.014528,62.036585,0,0
36034639.17,,5905,7.78655,7.8703,0.131,9.2E-6,7.8772888,0.1536192,0,0,4.6118938,0.01198,4.6118938,0.01198,13.098359,0.50843651,0,100,,,1,,,,9.0707E-6,1.014438,62.051679,0,0
36034656.63,,5905,7.78752,7.8722,0.131,9.4E-6,7.8779502,0.15313419,0,0,4.6078805,0.01042,4.6078805,0.01042,6.7065326,0.50042244,0,100,,,1,,,,9.208E-6,1.016873,62.0621,0,0
36034672.98,,5905,7.79035,7.8767,0.131,9.2E-6,7.8783482,0.15180219,0,0,4.611009,0.01116,4.611009,0.01116,17.62594,0.50275531,0,100,,,1,,,,9.1715E-6,1.000845,62.06837,0,0
36034826.22,,5905,7.87591,7.962,0.131,9.2E-6,7.9637045,0.15259344,0,0,4.7626239,0.01256,4.7626239,0.01256,28.526402,0.51529182,0,100,,,1,,,,9.2426E-6,1.005511,63.420589,0,0
36034844.06,,5905,7.87756,7.9632,0.131,9.2E-6,7.966919,0.15474653,0,0,4.7578445,0.01142,4.7578445,0.01142,11.041721,0.51206467,0,100,,,1,,,,9.2915E-6,1.030584,63.471798,0,0
36034861.92,,5905,7.8795,7.9658,0.131,9.3E-6,7.9689992,0.15428767,0,0,4.7614778,0.01244,4.7614778,0.01244,38.354775,0.51427163,0,100,,,1,,,,9.2587E-6,1.024129,63.504948,0,0
36034879.75,,5905,7.88186,7.9692,0.131,9.2E-6,7.9710081,0.15488593,0,0,4.7607931,0.01239,4.7607931,0.01239,5.2944538,0.51370089,0,100,,,1,,,,9.2676E-6,1.028543,63.53697,0,0
36034897.63,,5905,7.88179,7.9685,0.131,9.4E-6,7.9723697,0.1546384,0,0,4.7632834,0.01179,4.7632834,0.01179,10.685173,0.51335693,0,100,,,1,,,,9.2787E-6,1.027402,63.558679,0,0
36034916.44,,5905,7.88428,7.9705,0.131,9.2E-6,7.9740686,0.15454742,0,0,4.7680599,0.01199,4.7680599,0.01199,36.231808,0.51371808,0,100,,,1,,,,9.2815E-6,1.026714,63.585771,0,0
36034934.22,,5905,7.88507,7.9714,0.131,9.2E-6,7.9749778,0.15461783,0,0,4.7797367,0.01248,4.7797367,0.01248,15.360602,0.51598141,0,100,,,1,,,,9.2634E-6,1.027436,63.600271,0,0
36034952.09,,5905,7.88744,7.974,0.131,9.4E-6,7.9779623,0.15501658,0,0,4.7770951,0.01215,4.7770951,0.01215,6.6029271,0.51517419,0,100,,,1,,,,9.2728E-6,1.031963,63.647883,0,0
36034970,,5905,7.88751,7.9735,0.131,9.2E-6,7.978313,0.1554548,0,0,4.7727535,0.01262,4.7727535,0.01262,23.565081,0.51714183,0,100,,,1,,,,9.2291E-6,1.030348,63.653478,0,0
36034987.83,,5905,7.88912,7.9752,0.131,9.3E-6,7.979551,0.15521122,0,0,4.777572,0.01176,4.777572,0.01176,31.991084,0.51387191,0,100,,,1,,,,9.2972E-6,1.034284,63.673233,0,0
36035005.81,,5905,7.88963,7.975,0.131,9.4E-6,7.9803324,0.15446584,0,0,4.7736205,0.0116,4.7736205,0.0116,4.2619372,0.51234839,0,100,,,1,,,,9.3171E-6,1.027744,63.685706,0,0
36035023.75,,5905,7.89027,7.9773,0.131,9.4E-6,7.9806209,0.15430224,0,0,4.778216,0.01149,4.778216,0.01149,14.30313,0.51291238,0,100,,,1,,,,9.3159E-6,1.024697,63.69031,0,0
36035174.13,,5905,7.97715,8.0663,0.131,9.4E-6,8.0660705,0.15473294,0,0,4.9137665,0.0121,4.9137665,0.0121,32.658889,0.52075472,0,100,,,1,,,,9.4359E-6,1.025825,65.061493,0,0
36035191.92,,5905,7.97951,8.0664,0.131,9.3E-6,8.069258,0.15613811,0,0,4.9209988,0.01253,4.9209988,0.01253,17.388691,0.52185199,0,100,,,1,,,,9.4299E-6,1.041509,65.112925,0,0
36035209.8,,5905,7.98254,8.0692,0.131,9.3E-6,8.0720878,0.15646042,0,0,4.9245094,0.01265,4.9245094,0.01265,21.546267,0.52263985,0,100,,,1,,,,9.4224E-6,1.043704,65.158602,0,0
36035227.66,,5905,7.98357,8.0702,0.131,9.4E-6,8.0737706,0.15664934,0,0,4.9224128,0.01178,4.9224128,0.01178,12.437443,0.52183904,0,100,,,1,,,,9.4328E-6,1.04528,65.185772,0,0
36035245.67,,5905,7.98483,8.0727,0.131,9.3E-6,8.0750891,0.15633877,0,0,4.9313343,0.01212,4.9313343,0.01212,24.748346,0.52212898,0,100,,,1,,,,9.4447E-6,1.043678,65.207063,0,0
36035264.41,,5905,7.98564,8.0727,0.131,9.2E-6,8.077226,0.15648341,0,0,4.9290498,0.01218,4.9290498,0.01218,31.681755,0.52126475,0,100,,,1,,,,9.4559E-6,1.044258,65.24158,0,0
36035282.25,,5905,7.98739,8.0728,0.131,9.4E-6,8.0780065,0.15619792,0,0,4.9259524,0.01181,4.9259524,0.01181,22.998897,0.51959128,0,100,,,1,,,,9.4804E-6,1.04253,65.254189,0,0
36035300.17,,5905,7.98954,8.077,0.131,9.4E-6,8.0797173,0.15596598,0,0,4.9286222,0.01178,4.9286222,0.01178,6.9341719,0.52038253,0,100,,,1,,,,9.4712E-6,1.039183,65.281831,0,0
36035318.16,,5905,7.98947,8.0755,0.131,9.3E-6,8.080126,0.15612489,0,0,4.936721,0.01192,4.936721,0.01192,25.934368,0.521921,0,100,,,1,,,,9.4588E-6,1.040765,65.288436,0,0
36035335.94,,5905,7.99199,8.0783,0.131,9.4E-6,8.081141,0.15652814,0,0,4.938382,0.01213,4.938382,0.01213,16.654106,0.5227839,0,100,,,1,,,,9.4463E-6,1.043842,65.304841,0,0
36035353.8,,5905,7.99208,8.0795,0.131,9.3E-6,8.0825399,0.15649028,0,0,4.9448555,0.01213,4.9448555,0.01213,22.398234,0.52321356,0,100,,,1,,,,9.4509E-6,1.045568,65.327451,0,0
36035371.63,,5905,7.99334,8.0801,0.131,9.3E-6,8.0828667,0.1566628,0,0,4.9421216,0.01219,4.9421216,0.01219,4.7855355,0.52244809,0,100,,,1,,,,9.4595E-6,1.046427,65.332735,0,0
36035375.58,Error: Warning: The temperature (8 K) for the new addenda measurement falls within or too close to the existing addenda temperature range (1.8168215 K to 8.0764916 K).  Skipping this temperature to avoid overlap.
36035376.22,Error: Warning: The temperature (8.2592593 K) for the new addenda measurement falls within or too close to the existing addenda temperature range (1.8168215 K to 8.0764916 K).  Skipping this temperature to avoid overlap.
36035599.81,,5905,8.50329,8.5854,0.131,9.4E-6,8.596931,0.16718653,0,0,5.8220365,0.01491,5.8220365,0.01491,24.360114,0.57095658,0,100,,,1,,,,1.0197E-5,1.144145,73.907222,0,0
36035617.67,,5905,8.50516,8.5885,0.131,9.3E-6,8.5965395,0.16709193,0,0,5.8318679,0.01622,5.8318679,0.01622,23.04359,0.57387473,0,100,,,1,,,,1.0162E-5,1.141913,73.900492,0,0
36035635.66,,5905,8.5061,8.5901,0.131,9.2E-6,8.6000403,0.16745536,0,0,5.8257646,0.01458,5.8257646,0.01458,33.11531,0.56978521,0,100,,,1,,,,1.0224E-5,1.147749,73.960693,0,0
36035653.7,,5905,8.50673,8.5908,0.131,9.2E-6,8.6012353,0.16695143,0,0,5.8115645,0.01335,5.8115645,0.01335,27.063951,0.56716507,0,100,,,1,,,,1.0247E-5,1.13957,73.981249,0,0
36035671.83,,5905,8.50769,8.5912,0.131,9.4E-6,8.6017324,0.16640522,0,0,5.8280285,0.01465,5.8280285,0.01465,11.137696,0.57069287,0,100,,,1,,,,1.0212E-5,1.13433,73.9898,0,0
36035689.94,,5905,8.50903,8.5931,0.131,9.3E-6,8.6019727,0.16698315,0,0,5.8274576,0.01442,5.8274576,0.01442,27.063719,0.56989026,0,100,,,1,,,,1.0226E-5,1.141386,73.993934,0,0
36035708.91,,5905,8.51178,8.5943,0.131,9.2E-6,8.6044597,0.16668195,0,0,5.8356487,0.01502,5.8356487,0.01502,24.077889,0.57090844,0,100,,,1,,,,1.0222E-5,1.139781,74.036726,0,0
36035726.84,,5905,8.50997,8.5925,0.131,9.4E-6,8.6045292,0.16698586,0,0,5.8383992,0.0157,5.8383992,0.0157,13.919605,0.57119114,0,100,,,1,,,,1.0221E-5,1.141817,74.037923,0,0
36035744.72,,5905,8.51185,8.5944,0.131,9.4E-6,8.6060855,0.16704145,0,0,5.8249518,0.0144,5.8249518,0.0144,18.138223,0.56849735,0,100,,,1,,,,1.0246E-5,1.142382,74.064708,0,0
36035762.77,,5905,8.51153,8.5948,0.131,9.3E-6,8.6057447,0.16641835,0,0,5.8377082,0.01434,5.8377082,0.01434,29.915195,0.56918985,0,100,,,1,,,,1.0256E-5,1.136995,74.058841,0,0
36035781.53,,5905,8.51295,8.5954,0.131,9.4E-6,8.6060622,0.16631642,0,0,5.8369863,0.01377,5.8369863,0.01377,8.2261263,0.56695297,0,100,,,1,,,,1.0295E-5,1.13838,74.064307,0,0
36035799.55,,5905,8.51342,8.597,0.131,9.4E-6,8.606197,0.16601707,0,0,5.8443938,0.01467,5.8443938,0.01467,13.892244,0.57011464,0,100,,,1,,,,1.0251E-5,1.133906,74.066627,0,0
36035970.89,,5905,8.75615,8.84,0.131,9.3E-6,8.8507234,0.16784303,0,0,6.2857742,0.01714,6.2857742,0.01714,14.67825,0.59418025,0,100,,,1,,,,1.0579E-5,1.140229,78.335305,0,0
36035988.89,,5905,8.75902,8.8456,0.131,9.3E-6,8.8533636,0.17197148,0,0,6.2935164,0.01674,6.2935164,0.01674,6.7663573,0.59381243,0,100,,,1,,,,1.0598E-5,1.18836,78.382048,0,0
36036006.92,,5905,8.76063,8.8462,0.131,9.3E-6,8.8552933,0.17166839,0,0,6.2951816,0.01544,6.2951816,0.01544,21.671168,0.59149592,0,100,,,1,,,,1.0643E-5,1.187625,78.41622,0,0
36036025.06,,5905,8.76137,8.8467,0.131,9.2E-6,8.8574955,0.17161133,0,0,6.2783681,0.01479,6.2783681,0.01479,18.174275,0.58877805,0,100,,,1,,,,1.0663E-5,1.182992,78.455226,0,0
36036043.02,,5905,8.76267,8.8477,0.131,9.3E-6,8.8585233,0.17116729,0,0,6.2996074,0.01644,6.2996074,0.01644,30.420236,0.59435976,0,100,,,1,,,,1.0599E-5,1.177556,78.473435,0,0
36036061.03,,5905,8.76462,8.849,0.131,9.2E-6,8.8610076,0.17199558,0,0,6.3013569,0.01577,6.3013569,0.01577,26.137399,0.59303543,0,100,,,1,,,,1.0626E-5,1.18872,78.517455,0,0
36036079.23,,5905,8.76602,8.8513,0.131,9.4E-6,8.8614548,0.17151563,0,0,6.3076156,0.01558,6.3076156,0.01558,24.693181,0.59185217,0,100,,,1,,,,1.0657E-5,1.186071,78.525381,0,0
36036097.22,,5905,8.76705,8.8521,0.131,9.3E-6,8.8622473,0.17176065,0,0,6.3066602,0.01645,6.3066602,0.01645,21.100668,0.59553416,0,100,,,1,,,,1.059E-5,1.183704,78.539427,0,0
36036115.13,,5905,8.76785,8.8524,0.131,9.4E-6,8.8635188,0.17207324,0,0,6.3080441,0.01571,6.3080441,0.01571,10.198791,0.59303164,0,100,,,1,,,,1.0637E-5,1.191068,78.561966,0,0
36036133.13,,5905,8.76928,8.8533,0.131,9.3E-6,8.8650673,0.17179644,0,0,6.2996306,0.01594,6.2996306,0.01594,7.5566302,0.5909004,0,100,,,1,,,,1.0661E-5,1.186063,78.589418,0,0
36036151.39,,5905,8.76992,8.8552,0.131,9.3E-6,8.8657121,0.17159668,0,0,6.2937864,0.01483,6.2937864,0.01483,13.226104,0.59084827,0,100,,,1,,,,1.0652E-5,1.181801,78.600852,0,0
36036170.3,,5905,8.77016,8.8546,0.131,9.2E-6,8.8658264,0.17132033,0,0,6.3154901,0.01616,6.3154901,0.01616,9.4091111,0.59373908,0,100,,,1,,,,1.0637E-5,1.181697,78.602878,0,0
36036339.67,,5905,9.0148,9.1041,0.131,9.4E-6,9.1099778,0.17299263,0,0,6.7696654,0.01743,6.7696654,0.01743,7.5413818,0.61473312,0,100,,,1,,,,1.1012E-5,1.187478,82.991695,0,0
36036358.58,,5905,9.01626,9.1054,0.131,9.3E-6,9.1126805,0.17657762,0,0,6.7872312,0.01724,6.7872312,0.01724,7.4516939,0.6164716,0,100,,,1,,,,1.101E-5,1.229466,83.040946,0,0
36036376.64,,5905,9.01812,9.1081,0.131,9.2E-6,9.115939,0.17678721,0,0,6.7958826,0.01657,6.7958826,0.01657,16.788216,0.61592378,0,100,,,1,,,,1.1034E-5,1.232943,83.100345,0,0
36036394.7,,5905,9.01959,9.1096,0.131,9.3E-6,9.1178014,0.17690306,0,0,6.7967393,0.01763,6.7967393,0.01763,14.016206,0.61715729,0,100,,,1,,,,1.1013E-5,1.231848,83.134302,0,0
36036412.84,,5905,9.02218,9.1117,0.131,9.4E-6,9.1193392,0.17665721,0,0,6.7870502,0.0161,6.7870502,0.0161,13.710724,0.61158586,0,100,,,1,,,,1.1097E-5,1.234315,83.162348,0,0
36036430.84,,5905,9.02404,9.1131,0.131,9.3E-6,9.1205631,0.1762126,0,0,6.8064562,0.01769,6.8064562,0.01769,17.199948,0.61862566,0,100,,,1,,,,1.1003E-5,1.223172,83.184672,0,0
36036448.83,,5905,9.02534,9.1152,0.131,9.2E-6,9.1206233,0.17744767,0,0,6.797889,0.01712,6.797889,0.01712,12.5888,0.61647817,0,100,,,1,,,,1.1027E-5,1.237251,83.18577,0,0
36036466.94,,5905,9.02681,9.1165,0.131,9.4E-6,9.1229071,0.17662396,0,0,6.8070547,0.01622,6.8070547,0.01622,20.643476,0.61454906,0,100,,,1,,,,1.1077E-5,1.232956,83.227433,0,0
36036485.75,,5905,9.02698,9.1169,0.131,9.3E-6,9.1242152,0.176435,0,0,6.7883666,0.01548,6.7883666,0.01548,7.2663518,0.61159935,0,100,,,1,,,,1.1099E-5,1.229098,83.251303,0,0
36036503.78,,5905,9.02853,9.1165,0.131,9.2E-6,9.1245472,0.17617283,0,0,6.8095442,0.01829,6.8095442,0.01829,15.636869,0.61817162,0,100,,,1,,,,1.1016E-5,1.223199,83.257361,0,0
36036522.08,,5905,9.02905,9.1173,0.131,9.3E-6,9.1259223,0.1769669,0,0,6.8016179,0.0169,6.8016179,0.0169,8.3081808,0.61373631,0,100,,,1,,,,1.1082E-5,1.236343,83.282458,0,0
36036540.23,,5905,9.02991,9.1159,0.131,9.3E-6,9.125893,0.17654726,0,0,6.8207009,0.01805,6.8207009,0.01805,11.328691,0.62003091,0,100,,,1,,,,1.1001E-5,1.227473,83.281923,0,0
36036708.84,,5905,9.27271,9.3656,0.131,9.3E-6,9.3688131,0.1788519,0,0,7.2690943,0.0181,7.2690943,0.0181,7.7206953,0.63660692,0,100,,,1,,,,1.1418E-5,1.240062,87.774658,0,0
36036727,,5905,9.27501,9.3676,0.131,9.3E-6,9.3723341,0.18176713,0,0,7.2883642,0.01822,7.2883642,0.01822,18.608053,0.63987224,0,100,,,1,,,,1.139E-5,1.273214,87.840646,0,0
36036745.47,,5905,9.27718,9.3691,0.131,9.2E-6,9.3745497,0.18255975,0,0,7.3052313,0.02004,7.3052313,0.02004,26.259194,0.64385773,0,100,,,1,,,,1.1346E-5,1.279744,87.882182,0,0
36036763.58,,5905,9.2791,9.3714,0.131,9.3E-6,9.3766421,0.18279095,0,0,7.3133236,0.01882,7.3133236,0.01882,21.891122,0.64191211,0,100,,,1,,,,1.1393E-5,1.287715,87.921416,0,0
36036781.78,,5905,9.28096,9.3727,0.131,9.3E-6,9.3784432,0.18251312,0,0,7.2935772,0.01685,7.2935772,0.01685,23.465304,0.63679168,0,100,,,1,,,,1.1454E-5,1.283824,87.955196,0,0
36036799.86,,5905,9.28227,9.373,0.131,9.3E-6,9.3796518,0.18167977,0,0,7.2994175,0.01779,7.2994175,0.01779,9.7886496,0.63756469,0,100,,,1,,,,1.1449E-5,1.273583,87.977868,0,0
36036817.92,,5905,9.2832,9.3747,0.131,9.4E-6,9.3803031,0.18173989,0,0,7.3132516,0.01804,7.3132516,0.01804,18.995511,0.63866072,0,100,,,1,,,,1.1451E-5,1.275129,87.990087,0,0
36036836,,5905,9.28429,9.3744,0.131,9.2E-6,9.381718,0.18189411,0,0,7.3101858,0.01765,7.3101858,0.01765,6.5329079,0.63799105,0,100,,,1,,,,1.1458E-5,1.277321,88.016633,0,0
36036854.14,,5905,9.28611,9.3785,0.131,9.3E-6,9.3829075,0.18219461,0,0,7.3305236,0.01902,7.3305236,0.01902,14.171485,0.64453876,0,100,,,1,,,,1.1373E-5,1.275982,88.038953,0,0
36036872.3,,5905,9.2858,9.3772,0.131,9.2E-6,9.385393,0.18321445,0,0,7.3136294,0.01832,7.3136294,0.01832,18.253871,0.64129893,0,100,,,1,,,,1.1404E-5,1.289078,88.085601,0,0
36036890.27,,5905,9.28774,9.3816,0.131,9.4E-6,9.3855647,0.18281929,0,0,7.3324562,0.01947,7.3324562,0.01947,9.302201,0.6447251,0,100,,,1,,,,1.1373E-5,1.282598,88.088825,0,0
36036908.38,,5905,9.28917,9.3815,0.131,9.4E-6,9.3872216,0.18334078,0,0,7.3161777,0.01862,7.3161777,0.01862,14.590752,0.64153798,0,100,,,1,,,,1.1404E-5,1.28945,88.119929,0,0
36037077.42,,5905,9.53108,9.6278,0.131,9.3E-6,9.6299559,0.18368223,0,0,7.828898,0,7.828898,0,15.073521,0.66270943,0,100,,,1,,,,1.1813E-5,1.283076,92.73605,0,0
36037095.59,,5905,9.53385,9.6297,0.131,9.3E-6,9.6337274,0.1875257,0,0,7.8528856,0.02157,7.8528856,0.02157,16.833761,0.66876588,0,100,,,1,,,,1.1742E-5,1.325419,92.808705,0,0
